date,text,likes,retweets,link
,"PRESSÃO NOS SENADORES Se aprovada a PEC q trata tb do VOTO IMPRESSO, a presid""e""nta ñ tem poder d veto, por ser PEC. https://twitter.com/carlosbolsonaro/status/653499363524767744 …",384,291,https://twitter.com/jairbolsonaro/status/653538475820613632
,"Sou católico, meus filhos + velhos Batistas... agradeço a Deus pela existência d cada pessoa q me cerca. #união https://twitter.com/pastormalafaia/status/652953422778527745 …",403,134,https://twitter.com/jairbolsonaro/status/653498380392484864
,RESUMO DA VISITA DE BOLSONARO AO PARÁ.  http://zip.net/bmr9xl  (via @CarlosBolsonaro ),111,49,https://twitter.com/jairbolsonaro/status/652983475423809536
,"Mais um agradecimento pelo carinho! Por fim, sempre acreditei na credibilidade do Congresso em Foco! kkkKkk...  https://twitter.com/serginhoptcubat/status/652424570725625857 …",108,30,https://twitter.com/jairbolsonaro/status/652539186520662017
,Obrigado pelo carinho e confiança! https://twitter.com/crazy__animal/status/652523567104528384 …,167,76,https://twitter.com/jairbolsonaro/status/652538108894965762
,"RECEPÇÃO DE BOLSONARO NO AEROPORTO DE BELÉM: Obrigado pelo carinho, Paraenses.  http://goo.gl/QISZ5g  (via @BlogDoPim )",238,126,https://twitter.com/jairbolsonaro/status/652445778607230976
,"Hoje, às 18h30, desembarcarei no Aeroporto d Belém c/ o Deputado Delegado Éder Mauro. Obrigado Paraenses pelo carinho até agora demonstrado.",147,34,https://twitter.com/jairbolsonaro/status/652202590042722304
,Recurso apresentado por Bolsonaro após Eduardo Cunha rejeitar seu pedido de Impeachment de Dilma.  http://goo.gl/YZl7P1 ,172,100,https://twitter.com/jairbolsonaro/status/652177126385426432
,"Cunha arquiva nosso pedido d Impeachment mas protocolamos recurso e, por ironia do destino, o caminho fica + curto. pic.twitter.com/kpS3Y8VmzK",439,326,https://twitter.com/jairbolsonaro/status/652161318166728705
,"1@ vez desde 1937 que o TCU reprova contas de um presidente: ansioso pelo mimimi de ""Laerte"", da Lombriga Anêmica e cia...O BRASIL VENCERÁ!",511,294,https://twitter.com/jairbolsonaro/status/651908208622235648
,FIM À DOUTRINAÇÃO IDEOLÓGICA NA EDUCAÇÃO: Projetos de Lei 867/14- @CarlosBolsonaro e 2974/14- @FlavioBolsonaro no RJ. Luta difícil q segue!,206,121,https://twitter.com/jairbolsonaro/status/651837370095005696
,Compartilhamos do mesmo anseio: https://twitter.com/odecarvalho/status/651809919637815297 …,223,116,https://twitter.com/jairbolsonaro/status/651810556677066752
,O Instituto “PARANÁ PESQUISAS” divulga nova pesquisa p/ Presidente realizada em SC. Continuamos no G4...e subindo. pic.twitter.com/Q4lFybZKmA,216,75,https://twitter.com/jairbolsonaro/status/651526840826396672
,"Para saber mais informações sobre nossa linha de atuação, peço, se possível, seguirem @CarlosBolsonaro @bolsonarosp e @FlavioBolsonaro . 🇧🇷",104,47,https://twitter.com/jairbolsonaro/status/651371327232831488
,Como dizemos há tempos: Pacto c/ países q compõem Foro de SP impossibilita Brasil d comércio bem sucedido.  http://zip.net/bgr7ww ,198,147,https://twitter.com/jairbolsonaro/status/651331669845254144
,"PORTE DE ARMAS PARA A GUARDA MUNICIPAL: Antes de tirar suas conclusões, peço leitura para entendimento! https://twitter.com/carlosbolsonaro/status/651191102549000194 …",109,51,https://twitter.com/jairbolsonaro/status/651194691786948608
,Medalhas Tiradentes e Pedro Ernesto a @benebarbosa_mvb . C/ @FlavioBolsonaro @CarlosBolsonaro e Dep. Filipe Soares: pic.twitter.com/Z66UpeJeh9,134,43,https://twitter.com/jairbolsonaro/status/651096088934502400
,"Ontem, às 22h00 de sábado, na ADUD - Assembléia de Deus dos Últimos Dias - em São João de Meriti / RJ. pic.twitter.com/gFPltFOSlL",157,26,https://twitter.com/jairbolsonaro/status/650679669176553472
,"Vítima de latrocínio, nos despedimos hj do Sgt PM BOPE, MARCELO MORAIS. Sepultamento d POLICIAL MILITAR, uma ROTINA. pic.twitter.com/bicmxmbgBw",229,118,https://twitter.com/jairbolsonaro/status/650430941177999360
,Há forte trabalho em Brasília para que as POLÍCIAS MILITARES cada vez mais sejam DESACREDITADAS E EXTINTAS. pic.twitter.com/vkwPTiO5Vy,270,202,https://twitter.com/jairbolsonaro/status/650102611727785988
,"""A presunção d inocência é um preceito constitucional q vale p/qualquer vagabundo nesse país, menos p/o Policial Militar."" @FlavioBolsonaro",297,205,https://twitter.com/jairbolsonaro/status/649946035700281344
,FORÇAS ARMADAS SENDO ESCORRAÇADAS PELO PT. ISSO TEM QUE MUDAR! https://twitter.com/carlosbolsonaro/status/649679543666647040 …,229,186,https://twitter.com/jairbolsonaro/status/649679875238985728
,"BOLSONARO, O ‘TRUMP’ BRASILEIRO EM 2018: PRECISAMOS D OPÇÕES FORA DO EIXO PT–PSDB E CONTRA O POLITICAMENTE CORRETO. http://goo.gl/VjISSg ",406,187,https://twitter.com/jairbolsonaro/status/649594252629012480
,O VOTO IMPRESSO ESTÁ PARA O PT ASSIM COMO A KRYPTONITA ESTÁ PARA O SUPER-HOMEM. O q aconteceu e o q pode acontecer. pic.twitter.com/MuwjbRjFrB,404,317,https://twitter.com/jairbolsonaro/status/649235182642462720
,ENDIREITA BRASIL! Hoje fiz pronunciamento demonstrando minha aproximação com o PSC. Contudo vc decidirá o futuro.  http://zip.net/bpr6lN ,177,60,https://twitter.com/jairbolsonaro/status/649016871208026112
,Um pequeno vídeo sobre o significado do Foro de São  Paulo.   https://youtu.be/eBiqqcPPSSw  (via @onyxlorenzoni ),155,146,https://twitter.com/jairbolsonaro/status/648636281891725312
,Gravei hoje para o Programa Partidário. Assista a mensagem de 23 segundos. #forodesãopaulo #foraforo pic.twitter.com/QFRJ0KVx9Q,277,174,https://twitter.com/jairbolsonaro/status/648629478579679232
,"Numa vergonhosa sessão, em 2/11/13,foi ""APAGADO""da História,a VERDADE sobre 31/03/64.Então os torturei...c/verdades. http://twixar.me/Ljp ",227,156,https://twitter.com/jairbolsonaro/status/648233932056567809
,"Ir pra a vida do crime é SEMPRE uma opção, uma escolha, tanto para o rico quanto para o pobre. pic.twitter.com/OD6HLdKec9",661,688,https://twitter.com/jairbolsonaro/status/647796593790447616
,NUNCA O BRASIL PRECISOU TANTO DE VOCÊ! pic.twitter.com/ehiBXNfpRV,330,282,https://twitter.com/jairbolsonaro/status/647721485591777280
,O COMANDANTE DO EXÉRCITO E O RESGATE DOS VALORES. Clique no link e assista: https://youtu.be/u4wiIKxUUqk ,106,89,https://twitter.com/jairbolsonaro/status/647428035457744896
,Projeto de Lei 1589/2015 institui censura na internet:  http://goo.gl/fhAz80  - Nosso comentário: pic.twitter.com/Oc33WTLG5U,322,336,https://twitter.com/jairbolsonaro/status/646486820579098624
,"""ISSO É HOMOFOBIA, DISCRIMINAÇÃO E ÓDIO DA OPOSIÇÃO"": Real é a segunda moeda que mais desvalorizou no mundo. http://goo.gl/NelgA4 ",165,95,https://twitter.com/jairbolsonaro/status/646430969466105856
,"Vídeo de 3' 54''  - via @onyxlorenzoni DEM / RS -, onde Lula fala em agilizar acordos como Foro de SP (no 1'42''). https://goo.gl/sryZtW ",126,105,https://twitter.com/jairbolsonaro/status/645982331640135680
,"ANCELMO GOIS & MARIA DO ROSÁRIO. Sabemos que estamos do lado certo, O DA VERDADE. pic.twitter.com/4DKcc5GZHu",209,126,https://twitter.com/jairbolsonaro/status/645599880803676161
,4 MINUTOS: DIREITOS HUMANOS LEVAM PAU DE BOLSONARO EM COMISSÃO NA CÂMARA DOS DEPUTADOS.  https://youtu.be/1TkZPqHJhlE  (via @FlavioBolsonaro ),312,198,https://twitter.com/jairbolsonaro/status/645201836639698944
,"OBRIGADO GOIÁS ! Ontem, na ASMEGO (Goiás), discutimos por 3 horas vários assuntos de interesse nacional. pic.twitter.com/HqOl0Teh0x",126,34,https://twitter.com/jairbolsonaro/status/644983469869805568
,DISCURSO DE @FlavioBolsonaro : GUARDAS ARMADOS E PREPARADOS: CIDADÃO MAIS SEGURO! https://youtu.be/tO6ZXSsU4_g ,125,67,https://twitter.com/jairbolsonaro/status/644614800408997888
,TRIPLO “A” – ANDES / AMAZÔNIA / ATLÂNTICO: Gigantesco “corredor ecológico” é nova ameaça à soberania brasileira. pic.twitter.com/KOl47FZc6k,122,104,https://twitter.com/jairbolsonaro/status/644573619604074497
,ESTATUDO DO DESARMAMENTO: OS VAGABUNDOS AGRADECEM.  http://goo.gl/HVCzfj ,177,131,https://twitter.com/jairbolsonaro/status/644477621917609984
,IMPEACHMENT: LÍDER DO PT JOSÉ GUIMARÃES (DÓLARES NA CUECA) E ORLANDO SILVA (PCdoB-TAPIOCA) SE EXALTAM C/ BOLSONARO: https://goo.gl/eeokO0 ,299,244,https://twitter.com/jairbolsonaro/status/644224879940739072
,AMANHÃ ÀS 20H ESTAREI EM GOIÂNIA - ASSOCIAÇÃO DOS MAGISTRADOS DO ESTADO DE GOIÁS – DISCUTINDO O SISTEMA PENITENCIÁRIO E OUTROS ASSUNTOS.,96,34,https://twitter.com/jairbolsonaro/status/644220173155745792
,"PEDIDO DE IMPEACHMENT: Peço aos q nos acompanham a assinatura eletrônica no pedido de impeachment da ""Presidente"" 🇧🇷.  http://www.proimpeachment.com.br ",271,207,https://twitter.com/jairbolsonaro/status/644082749356277760
,NETFLIX: MAIS UMA CALÚNIA.  https://goo.gl/xrp6qZ ,112,46,https://twitter.com/jairbolsonaro/status/643864109541425153
,"COMISSÃO DA VERDADE ESTADUAL/RJ: ""QUEM NASCE PARA OXIÚRO JAMAIS CHEGARÁ A LOMBRIGA."" pic.twitter.com/OLKnzEsCV1",152,91,https://twitter.com/jairbolsonaro/status/643814754411249664
,"Hoje almocei com o General Augusto Heleno, Ex-Comandante do Comando Militar da Amazônia. 🇧🇷🇧🇷🇧🇷 pic.twitter.com/cz3qa7Pmt6",300,88,https://twitter.com/jairbolsonaro/status/643496140822966272
,@PgmSilvioSantos citou meu nome relacionando à proibição d mulheres d usarem trajes curtos. Inocência dele! Nada tenho a ver c/ tal bobeira.,24,5,https://twitter.com/jairbolsonaro/status/643398918336851968
,ASSASSINATO D REPUTAÇÕES: LISTA D FURNAS/Nossas medidas legais.  http://goo.gl/mJo72H  .Curto texto sobre o assunto: pic.twitter.com/AzaHaHgpcz,111,89,https://twitter.com/jairbolsonaro/status/642327098988851200
,MOVIMENTO PARLAMENTAR PRÓ-IMPEACHMENT. Segue site c/ petição a ser assinada pelo impeachment. http://goo.gl/TIZ74S ,223,197,https://twitter.com/jairbolsonaro/status/642041269338963968
,LEGADO DO PT: o crime compensa em qualquer escala social. A mentira pode ser dita s/ a mínima preocupação. pic.twitter.com/wp0LqaxRU3,343,333,https://twitter.com/jairbolsonaro/status/641924049292148736
,PIXULEQUINHOS NO PLENÁRIO DA CÂMARA DOS DEPUTADOS. Homenagem prestada pelo @revoltadoonline . Com @BolsonaroSP . pic.twitter.com/FiPettzWg6,492,403,https://twitter.com/jairbolsonaro/status/641770484779089920
,OU ACABAMOS C/ O PT OU O PT ACABA C/ A FAMÍLIA. Assista:  https://goo.gl/iEIltG   / A FAMÍLIA SEGUNDO MARXISTAS. pic.twitter.com/QH9cLRG43z,217,148,https://twitter.com/jairbolsonaro/status/641724196880523264
,DISCURSO: DECRETO 8515 -  MARXISMO NAS FORÇAS ARMADAS.  https://goo.gl/S1qUUc ,192,173,https://twitter.com/jairbolsonaro/status/641546410429677568
,Sobre decreto de Dilma relacionado às FFAA e amplamente questionado por todos: https://twitter.com/bolsonarosp/status/641380877923188736 …,289,244,https://twitter.com/jairbolsonaro/status/641381448788889600
,"07/SET - INDEPENDÊNCIA e LIBERDADE - Atendendo ao povo, o Congresso cassou João Goulart em 02/04/1964. pic.twitter.com/HHqByRgUm1",279,173,https://twitter.com/jairbolsonaro/status/640936052941791232
,"Aprovada no Senado emenda de nossa autoria que cria o voto impresso ao lado da urna eletrônica... c/posição contrária do PT, é claro!",938,703,https://twitter.com/jairbolsonaro/status/639451805957685248
,A resposta da professora das filhas de Veríssimo ao cachorrinho q virou pitbull d quadrilheiro.  http://goo.gl/5kVXvl  (Via @augustosnunes ),67,37,https://twitter.com/jairbolsonaro/status/639142929500647428
,PSOL É O PT DE CALCINHA SUJA.  http://goo.gl/knAZCV ,1055,505,https://twitter.com/jairbolsonaro/status/639137377508818946
,RESERVAS INDÍGENAS - NOVOS PAÍSES DENTRO DO BRASIL. pic.twitter.com/Fj38v2211K,168,156,https://twitter.com/jairbolsonaro/status/639054262555803648
,Hangout com @Biakicis @allanldsantos @DepBolsonaro e o @marcofeliciano ? Assista na ÍNTEGRA:  https://www.youtube.com/watch?v=1USZwVtivis … (Via @tercalivre ),97,54,https://twitter.com/jairbolsonaro/status/639046050813243392
,As únicas redes sociais oficiais do Deputado Federal Jair Bolsonaro (RJ). pic.twitter.com/K2gwkrAAvG,143,60,https://twitter.com/jairbolsonaro/status/638732196728152064
,VIOLÊNCIA SE COMBATE COM... VIOLÊNCIA. Projeto de Lei 7104/14:  http://goo.gl/MX9O5S  . pic.twitter.com/dl9b5508yM,255,172,https://twitter.com/jairbolsonaro/status/638377927105748992
,No chão em Barretão... pic.twitter.com/6h2ZMPw3CQ,214,39,https://twitter.com/jairbolsonaro/status/637787403890073600
,CONTINUAMOS NO G-4: Instituto PARANÁ PESQUISAS divulgou nova rodada d intenções de votos p/ PRESIDENTE DA REPÚBLICA. pic.twitter.com/6ZUKdgaA7r,171,70,https://twitter.com/jairbolsonaro/status/637331411540799489
,"Governo quer volta da CPMF alegando investimento no Mais Médicos: 60% p/os Castro e 40% p/o ""profissional"". VIVA CUBA, PAGUE SEMPRE BRASIL!",332,320,https://twitter.com/jairbolsonaro/status/637221076435619840
,"Sábado, 29/Agosto, estarei em Barretos/SP com o Deputado Federal Eduardo Bolsonaro (@BolsonaroSP) – Festa do Peão. pic.twitter.com/vS6gBtcp6G",128,28,https://twitter.com/jairbolsonaro/status/636989323221598208
,Em 3’46” um resumo de minha atividade parlamentar junto a estudantes que diariamente visitam nossa Câmara. http://goo.gl/jIhzda ,74,29,https://twitter.com/jairbolsonaro/status/636669405037002753
,"TÁ TUDO EM CASA: Mais uma da presidANTA - ""Dilma revela que CHIMPANZÉS e OROGOTANGOS não são fofoqueiros"". http://goo.gl/zzlrD7 ",116,71,https://twitter.com/jairbolsonaro/status/636626310463377408
,"Agradeço o carinho dos estudantes da Faculdade Lucas do Rio Verde - MT, do  oitavo e décimo períodos de Direito. pic.twitter.com/3dK9lbhRGp",311,79,https://twitter.com/jairbolsonaro/status/636310879202603008
,RESUMO: Oportunidade de expor alguns pontos q infelizmente ñ interessa à Grande Mídia. http://goo.gl/7FkFpP ,117,69,https://twitter.com/jairbolsonaro/status/635968283997552642
,EDUARDO BOLSONARO APRESENTA PROJETO DE EMENDA À CONSTITUIÇÃO QUE GARANTE LIBERDADE DA INTERNET.  http://goo.gl/9yjuru ,236,150,https://twitter.com/jairbolsonaro/status/635956143286824960
,Parabéns aos jovens cadetes da Academia Militar das Agulhas Negras pelo recebimento de seus espadins. pic.twitter.com/YI5BaiSZ0q,283,60,https://twitter.com/jairbolsonaro/status/635145188818747392
,"Amanhã (10h) em Resende-RJ, na Academia Militar das Agulhas Negras c/meus moleques; @BolsonaroSP @FlavioBolsonaro e @CarlosBolsonaro",101,22,https://twitter.com/jairbolsonaro/status/634865520307662848
,SEM LEGENDA! pic.twitter.com/4NMUM14xEv,383,222,https://twitter.com/jairbolsonaro/status/634530433296924672
,Amanhã estarei em Porto Alegre-RS. Segue a programação. pic.twitter.com/FewRpzURsi,147,42,https://twitter.com/jairbolsonaro/status/634143003838410752
,"CPI DO BNDES, BOLSONARO E A FRIBOI: pic.twitter.com/3JU86ciwhd",279,199,https://twitter.com/jairbolsonaro/status/633624571384627200
,"O POVO sobre nossa ida ao Nordeste -abstraindo o 3• parágrafo as agressões d sempre: “mulheres, negros e homossexuais  http://goo.gl/2rtcjm ",116,42,https://twitter.com/jairbolsonaro/status/633334860774572032
,Vídeo de 1minuto de hoje: Obrigado Fortaleza! Obrigado Nordeste! Parabéns Brasil. https://goo.gl/cvkH73 ,225,104,https://twitter.com/jairbolsonaro/status/633083648263258113
,Seguindo a linha dos meus moleques: Rock n'Roll p/ aquecer!!! #FORAPT https://twitter.com/flaviobolsonaro/status/632880251408908288 …,174,86,https://twitter.com/jairbolsonaro/status/632881331261804544
,Não é qualquer um que tem um vereador na assessoria geral! 😃! #FAMÍLIABOLSONARO #FORAPT https://twitter.com/carlosbolsonaro/status/632761214544814080 …,143,56,https://twitter.com/jairbolsonaro/status/632763059862413312
,AMANHÃ SÓ UM GRITO EM FORTALEZA: #FORAPT pic.twitter.com/Od9rxuGgK5,535,311,https://twitter.com/jairbolsonaro/status/632561898412765184
,"NO NORTESTE: Quixadá, Fortaleza, reuniões c/ empresários do Centro Industrial do Ceará, militares e encontros c/ integrantes d Movimentos...",155,68,https://twitter.com/jairbolsonaro/status/632560382620643328
,Em terras cearenses a recepção não poderia ser diferente! Gente trabalhadora e bem humarada! #TURNDOWNFORWHAT 😂😂😂 pic.twitter.com/7DK3LYjrSZ,564,361,https://twitter.com/jairbolsonaro/status/632230764227264513
,A cada dia passado mais emocionado fico pelo carinho atribuído à minha pessoa! Obrigado pela confiança! https://twitter.com/carlosbolsonaro/status/632040064877527040 …,291,140,https://twitter.com/jairbolsonaro/status/632040606706089985
,Tratado sobre Comércio de Armas entre a ONU e o BRASIL poderá levar ao desarmamento total do cidadão de bem. https://youtu.be/dRW1BwkD9HU ,128,116,https://twitter.com/jairbolsonaro/status/631982836657090560
,CASAS LOTÉRICAS: GOLPE NOS PERMISSIONÁRIOS. pic.twitter.com/5JXJWFmn4v,90,51,https://twitter.com/jairbolsonaro/status/631911613445074944
,MAIS UM GOLPE DO PT CONTRA OS MÉDICOS (foto explicativa) / nossa atitude - clique no link:  http://goo.gl/6Hqxvr  . pic.twitter.com/pM7QauRliN,190,194,https://twitter.com/jairbolsonaro/status/631212124883296256
,"Comandante Militar do Sul, General Mourão, em entrevista ao programa ""Pampa Debates"". Vídeo de 23 segundos:  https://goo.gl/tlCmZX ",109,60,https://twitter.com/jairbolsonaro/status/631057759295938561
,Valeu molecada! @CarlosBolsonaro @FlavioBolsonaro @BolsonaroSP https://twitter.com/carlosbolsonaro/status/630444772222746625 …,173,41,https://twitter.com/jairbolsonaro/status/630461167966752768
,MST E O MINISTÉRIO DA DEFESA - LULA MINISTRO? pic.twitter.com/YVoapA2Sa2,186,177,https://twitter.com/jairbolsonaro/status/630349549224247296
,👍👍👍🇧🇷🇧🇷🇧🇷 https://twitter.com/flaviobolsonaro/status/630168717125656576 …,88,24,https://twitter.com/jairbolsonaro/status/630184237006778369
,CHAPECÓ-SC: agradeço a todos o carinho e respeito. NÃO SOU UM EXÉRCITO DE UM HOMEM SÓ! SOMOS BRASIL! pic.twitter.com/pISrRUHICZ,368,198,https://twitter.com/jairbolsonaro/status/629789709485670400
,Meu garoto!!! 👍 https://twitter.com/carlosbolsonaro/status/629760548536754176 …,210,84,https://twitter.com/jairbolsonaro/status/629764405266382849
,BOLSONAROS EM CHAPECÓ-SC: c/ @BolsonaroSP . pic.twitter.com/LBmtL1skXB,120,29,https://twitter.com/jairbolsonaro/status/629411245423247360
,"COM A PALAVRA, PRÉ-CANDIDATA À PRESIDÊNCIA DOS EUA,  PELO PARTIDO REPUBLICANO, CARLY FIORINA. VALE A PENA CONFERIR. http://goo.gl/nE2FoY ",92,52,https://twitter.com/jairbolsonaro/status/629382880674738180
,"DIA 16/08, VAMOS ÀS RUAS: É sempre bom voltar do recesso e dizer verdades ao PT! http://goo.gl/zT7Xm5 ",401,295,https://twitter.com/jairbolsonaro/status/629075166119763968
,DESARMAMENTISTAS PIRAM: @benebarbosa_mvb é condecorado pela Câmara do Rio.  http://goo.gl/5gWZON  (via @CarlosBolsonaro e @BlogDoPim ),176,96,https://twitter.com/jairbolsonaro/status/629046357395943424
,"PADRÃO DE ""DEBATE"" DE ESQUERDISTA = UM MEMBRO DO PT X UM MEMBRO DO PSOL (no fim, todos vão dormir juntos). pic.twitter.com/73vCf3W4QL",189,150,https://twitter.com/jairbolsonaro/status/629015713685073920
,Sabemos q a Esquerda mentir ñ é novidade mas é preciso desmascará-los p/ q vc ñ seja manipulado.  https://goo.gl/uU4ppd  (Via @BlogDoPim ),283,194,https://twitter.com/jairbolsonaro/status/628690270536777728
,"CONTRA A FALÁCIA DOS CANALHAS, SEMPRE OS FATOS... https://twitter.com/carlosbolsonaro/status/628584280063614976 …",91,40,https://twitter.com/jairbolsonaro/status/628628347166310400
,Os que se dizem torturados são embusteiros e mentirosos.  http://goo.gl/DZDFmR ,279,204,https://twitter.com/jairbolsonaro/status/628364959513243649
,"O ""CAPITÃO"" DO PT E O CAPITÃO DO EXÉRCITO. pic.twitter.com/bBtVII4ToW",289,215,https://twitter.com/jairbolsonaro/status/628364697537019905
,"Zé Dirceu muda de ideia e pede a música ""THE PRISONER"" do Iron Maiden.  http://goo.gl/JpOGr2 ",361,283,https://twitter.com/jairbolsonaro/status/628211413702569985
,"Zé Dirceu pede a música ""EU VOLTEI"" de Roberto Carlos.  http://goo.gl/445aLG ",416,360,https://twitter.com/jairbolsonaro/status/628208668614467584
,"ZÉ DIRCEU PEDIRÁ QUAL MÚSICA P/ O FANTÁSTICO? Preso no Regime Militar, no Mensalão e agora no Petrolão. http://goo.gl/2twyHb ",283,265,https://twitter.com/jairbolsonaro/status/628207446914400256
,(Jornal ODia:  http://goo.gl/l84EJj  ) REAJUSTE P/ MILITARES - O CAPACETE E O PENICO. pic.twitter.com/IE1Hh9tS7j,106,86,https://twitter.com/jairbolsonaro/status/627595180036747269
,"BRASIL NÃO SERÁ A VENEZUELA AMANHÃ: Faltam produtos básicos na ""Madurolândia"" e Governo culpa empresas privadas. http://goo.gl/81lE28 ",163,127,https://twitter.com/jairbolsonaro/status/627554772216844288
,"Pelas ""andanças"" na internet dou de cara com este presentão! Bem melhor que o original! 👍🇧🇷. pic.twitter.com/2WBFCveJj3",208,31,https://twitter.com/jairbolsonaro/status/627237870194008065
,"MARX, CHÁVEZ, FIDEL.... todos eles juntos até o fim! pic.twitter.com/CKC6XNbBGB",107,63,https://twitter.com/jairbolsonaro/status/626770545430949888
,"BASE D LANÇAMENTO D MÍSSEIS D ALCÂNTARA/IDEOLOGIA: Ontem,acordo Brasil/Ucrânia por ser aliada da ex-URSS, hj c/rompimento, jogada às traças.",103,53,https://twitter.com/jairbolsonaro/status/626555555851669504
,Parabéns aos Formandos Oficiais de Cartório da Polícia Civil! C/ @flaviobolsonaro no Maracanãzinho. pic.twitter.com/QFtSSxJ5ah,105,32,https://twitter.com/jairbolsonaro/status/626073378714177537
,"O CERCO SE FECHANDO: A pedido do Presidente Cunha, reformulamos nossa fundamentação d pedido d IMPEACHMENT de Dilma.  https://goo.gl/ZQQHVC ",390,299,https://twitter.com/jairbolsonaro/status/625803827267153920
,"Faço hangout agora c/ @OdeCarvalho , @revoltadoonline e amigos. Siga ao vivo.  https://goo.gl/2zEYlM ",131,84,https://twitter.com/jairbolsonaro/status/625486472339156992
,"JOGO SUJO: Colunista do Globo lança calúnia d q Bolsonaro teria como bandeira o ""NAZISMO"" e ""ATAQUE A NORDESTINOS"". http://goo.gl/yZurIi ",247,173,https://twitter.com/jairbolsonaro/status/625334313161244672
,GRANDE SATISFAÇÃO E VERDADES: Rede Nordeste de Rádio entrevista Bolsonaro.  http://goo.gl/8t6YkK ,114,49,https://twitter.com/jairbolsonaro/status/625246359449391106
,@radaronline divulga falsa nota de q teria desistido de pretensões p/ 2018. Até lá farão de td p/ me descredibilizar. http://goo.gl/DBasB8 ,61,63,https://twitter.com/jairbolsonaro/status/624358144475557888
,FATOS X FALÁCIA: Armamento civil nos EUA faz criminalidade despencar - (Entenda). http://goo.gl/5uo5rr ,156,124,https://twitter.com/jairbolsonaro/status/624211780181606401
,"Servindo as Forças Armadas, por diversas vezes trabalhei/morei nas fronteitas do Brasil! pic.twitter.com/Jcv6pVzLOG",285,96,https://twitter.com/jairbolsonaro/status/623869358389989376
,ENSINO PÚBLICO / COLÉGIOS MILITARES / @cqc . pic.twitter.com/CRQVCweEHJ,247,165,https://twitter.com/jairbolsonaro/status/623500034290642944
,PAN-AMERICANO (TORONTO): ORGULHO DESSA TROPA. pic.twitter.com/mJnqmEy6JB,276,168,https://twitter.com/jairbolsonaro/status/621724934323236865
,@eduardopaes_ (Prefeito-Rio) determina fim d portaria q colocava travestis e mulheres em mesma ala de hospital! Parabéns pela pressão d tds!,95,39,https://twitter.com/jairbolsonaro/status/621326327770165248
,@ptbrasil e @HumanizaRedes sinalizam pela legalização da pedofilia. https://youtu.be/ZsxUkjEcYvQ ,40,31,https://twitter.com/jairbolsonaro/status/621287201607942145
,"""DOLEIRO YOUSSEF CITA BOLSONARO NO PETROLÃO"" - VEJA O VÍDEO DE 21 SEGUNDOS:  https://youtu.be/ll1rnmN-Mgw ",198,118,https://twitter.com/jairbolsonaro/status/620690890286346241
,"PLANEJAMENTO FAMILIAR OU MAIS ELEITORES PARA O FUTURO? Pequeno cálculo mostra possível ""futuro"" sombrio. pic.twitter.com/7s8MMIqTjk",151,83,https://twitter.com/jairbolsonaro/status/620583870019313666
,"Seguindo a lógica das autoridades na elaboração d suas ""brilhantes"" fórmulas no combate à violência.... (Segue) https://twitter.com/carlosbolsonaro/status/620322783952805888 …",89,56,https://twitter.com/jairbolsonaro/status/620326503394463745
,"Inscreva-se no canal ""Jair Bolsonaro"" no YOUTUBE e tenha acesso ao histórico de vídeos e discursos do deputado! pic.twitter.com/XlJO3kddcE",189,74,https://twitter.com/jairbolsonaro/status/620004269467529216
,POLÍCIA MILITAR / CONDECORAÇÃO / TSE QUER VOTO IMPRESSO SÓ EM 2022: pic.twitter.com/vO8Q9wKbxP,114,63,https://twitter.com/jairbolsonaro/status/619859572967231488
,BRASIL ACIMA DE TUDO!!! DEUS ACIMA DE TODOS!!! (Via Instagram). pic.twitter.com/xLaEbj8usY,439,191,https://twitter.com/jairbolsonaro/status/619474669599649792
,"ÚLTIMA: Eduardo Cunha , atendendo ao apelo d vários parlamentares, negociou no sentido do voto impresso valer p/ as eleições d 2018. BRASIL!",531,432,https://twitter.com/jairbolsonaro/status/619193130282283009
,"""""URGENTE"""": GOLPE PARA 2018 / DITADURA DO VOTO ELETRÔNICO (FRAUDADO) DE VOLTA. pic.twitter.com/SW3SuRNusY",322,323,https://twitter.com/jairbolsonaro/status/619186041006747649
,- Presidanta assina acordo (  http://goo.gl/Aan59S  ) q poderá dificultar mais ainda o comércio de armas no Brasil. pic.twitter.com/nKb1WWyzhN,95,78,https://twitter.com/jairbolsonaro/status/618870267243298816
,Parabéns a todos q de alguma forma fizeram parte deste processo! BRASIL! https://twitter.com/flaviobolsonaro/status/618489720536989696 …,229,133,https://twitter.com/jairbolsonaro/status/618489928767414276
,"Aécio, FHC, Alckmin e Serra criticam PT em convenção, enquanto Bolsonaro desafia todos na TV.  http://goo.gl/MPU1It  (Via @BlogDoPim )",167,87,https://twitter.com/jairbolsonaro/status/618484622503116800
,A VOLTA DOS JUSTIÇAMENTOS? - CASO CELSO DANIEL: ex-guerrilheira Dilma fala sobre delações na Lava-Jato. pic.twitter.com/tnytmq6Byb,232,217,https://twitter.com/jairbolsonaro/status/618134042647633920
,#FAMÍLIA #PAIS #SAUDADES . pic.twitter.com/MgD0WOLIPF,293,45,https://twitter.com/jairbolsonaro/status/617769177860960257
,+ UMA BOQUINHA PARA O PSOL: Comitê P/ Prevenção à Tortura do Estado-RJ (6 cargos/cerca R$6.000 cada). TD PELO IDEAL! pic.twitter.com/HcGYQfr6cQ,278,265,https://twitter.com/jairbolsonaro/status/616994403387899906
